net_name,status,bbox_area,bbox_aspect,bbox_cx,bbox_cy,bbox_dx,bbox_dy,bbox_perimeter,bbox_xmax,bbox_xmin,bbox_ymax,bbox_ymin,bterm_count,dist_drv_sink_max,dist_drv_sink_mean,dist_drv_sink_sum,driver_inst_area,driver_is_buf,driver_is_clkbuf,driver_is_ff_q,driver_is_inv,fanout,has_bterm,has_multiple_drivers,hpwl,is_bus_bit,is_clock_like,is_enable_like,is_reg2reg_candidate,is_reset_like,iterm_count,net_dbid,num_buf_drivers,num_buf_sinks,num_clkbuf_drivers,num_drivers,num_ff_sinks_d,num_inout,num_inv_drivers,num_inv_sinks,num_port_drivers,num_port_sinks,num_sinks,odb_net,sink_area_buf_sum,sink_area_ff_sum,sink_area_inv_sum,sink_area_max,sink_area_mean,sink_area_std,sink_area_sum,sink_centroid_dist_to_driver,sink_cnt,sink_dist_p50,sink_dist_p90,sink_dist_p95,sink_max_x,sink_max_y,sink_min_x,sink_min_y,sink_quadrant_q1,sink_quadrant_q2,sink_quadrant_q3,sink_quadrant_q4,sink_x_mean,sink_x_std,sink_y_mean,sink_y_std,term_count
"net827","OK","0.07324799999999657","23.357142440052115","35.429","99.118","1.3079999999999998","0.055999999999997385","2.7279999999999944","36.083","34.775","99.146","99.09","0","1.3800000000000026","1.3800000000000026","1.3800000000000026","3.7536","1","0","0","0","1","0","0","1.3639999999999972","0","0","0","0","0","2","_081803d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_081803d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","1.3800000000000026","1","1.3800000000000026","1.3800000000000026","1.3800000000000026","35.19","99.28","35.19","99.28","0","1","0","0","35.19","","99.28","","2"
"net828","OK","0.07330399999999644","23.37499958259034","39.0905","99.118","1.3089999999999975","0.055999999999997385","2.7299999999999898","39.745","38.436","99.146","99.09","0","1.3799999999999955","1.3799999999999955","1.3799999999999955","3.7536","1","0","0","0","1","0","0","1.3649999999999949","0","0","0","0","0","2","_801803d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_801803d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","1.3799999999999955","1","1.3799999999999955","1.3799999999999955","1.3799999999999955","39.33","99.28","39.33","99.28","1","0","0","0","39.33","","99.28","","2"
"net829","OK","1.181071999999993","0.12746386329583922","35.888999999999996","111.548","0.3879999999999981","3.043999999999997","6.86399999999999","36.083","35.695","113.07","110.026","0","3.1799999999999997","3.1799999999999997","3.1799999999999997","3.7536","1","0","0","0","1","0","0","3.431999999999995","0","0","0","0","0","2","_f81803d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_f81803d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","3.1799999999999997","1","3.1799999999999997","3.1799999999999997","3.1799999999999997","36.11","112.88","36.11","112.88","1","0","0","0","36.11","","112.88","","2"
"net830","OK","0.10404799999999537","33.17857083609857","36.534","109.99799999999999","1.858000000000004","0.055999999999997385","3.828000000000003","37.463","35.605","110.026","109.97","0","2.760000000000005","2.760000000000005","2.760000000000005","3.7536","1","0","0","0","1","0","0","1.9140000000000015","0","0","0","0","0","2","_701903d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_701903d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","2.760000000000005","1","2.760000000000005","2.760000000000005","2.760000000000005","35.19","110.16","35.19","110.16","0","1","0","0","35.19","","110.16","","2"
"net831","OK","2.632584","0.08715429401616523","37.2955","85.518","0.4789999999999992","5.496000000000009","11.950000000000017","37.535","37.056","88.266","82.77","0","6.8200000000000145","6.8200000000000145","6.8200000000000145","3.7536","1","0","0","0","1","0","0","5.9750000000000085","0","0","0","0","0","2","_e81903d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_e81903d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","6.8200000000000145","1","6.8200000000000145","6.8200000000000145","6.8200000000000145","37.95","82.96","37.95","82.96","0","0","0","1","37.95","","82.96","","2"
"net832","OK","0.07330399999999683","23.374999582590466","45.9905","82.798","1.3090000000000046","0.055999999999997385","2.730000000000004","46.645","45.336","82.826","82.77","0","1.3799999999999955","1.3799999999999955","1.3799999999999955","3.7536","1","0","0","0","1","0","0","1.365000000000002","0","0","0","0","0","2","_601a03d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_601a03d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","1.3799999999999955","1","1.3799999999999955","1.3799999999999955","1.3799999999999955","46.23","82.96","46.23","82.96","1","0","0","0","46.23","","82.96","","2"
"net833","OK","0.02724600000000112","8.385964765158223","44.123999999999995","80.4015","0.47800000000000153","0.05700000000000216","1.0700000000000074","44.363","43.885","80.43","80.373","0","1.3800000000000026","1.3800000000000026","1.3800000000000026","3.7536","1","0","0","0","1","0","0","0.5350000000000037","0","0","0","0","0","2","_d81a03d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_d81a03d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","1.3800000000000026","1","1.3800000000000026","1.3800000000000026","1.3800000000000026","43.47","80.24","43.47","80.24","0","0","1","0","43.47","","80.24","","2"
"net834","OK","0.9296480000000128","0.1619365608673074","41.869","76.18799999999999","0.38800000000000523","2.396000000000001","5.568000000000012","42.063","41.675","77.386","74.99","0","3.1799999999999926","3.1799999999999926","3.1799999999999926","3.7536","1","0","0","0","1","0","0","2.784000000000006","0","0","0","0","0","2","_501b03d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_501b03d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","3.1799999999999926","1","3.1799999999999926","3.1799999999999926","3.1799999999999926","42.09","74.8","42.09","74.8","0","0","0","1","42.09","","74.8","","2"
"net835","OK","0.17011599999999516","0.029632721189634895","42.5405","59.868","0.07099999999999795","2.396000000000001","4.9339999999999975","42.576","42.505","61.066","58.67","0","2.720000000000006","2.720000000000006","2.720000000000006","3.7536","1","0","0","0","1","0","0","2.4669999999999987","0","0","0","0","0","2","_c81b03d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_c81b03d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","2.720000000000006","1","2.720000000000006","2.720000000000006","2.720000000000006","42.09","58.48","42.09","58.48","0","0","1","0","42.09","","58.48","","2"
"net836","OK","0.3309039999999845","105.51785525861463","45.9905","55.598","5.908999999999999","0.055999999999997385","11.929999999999993","48.945","43.036","55.626","55.57","0","5.980000000000004","5.980000000000004","5.980000000000004","3.7536","1","0","0","0","1","0","0","5.964999999999996","0","0","0","0","0","2","_401c03d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_401c03d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","5.980000000000004","1","5.980000000000004","5.980000000000004","5.980000000000004","48.53","55.76","48.53","55.76","1","0","0","0","48.53","","55.76","","2"
"net837","OK","2.249844000000001","0.3919031717896897","41.665499999999994","32.668","0.9390000000000001","2.396000000000001","6.670000000000002","42.135","41.196","33.866","31.47","0","4.559999999999995","4.559999999999995","4.559999999999995","3.7536","1","0","0","0","1","0","0","3.335000000000001","0","0","0","0","0","2","_b81c03d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_b81c03d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","4.559999999999995","1","4.559999999999995","4.559999999999995","4.559999999999995","42.55","31.28","42.55","31.28","0","0","0","1","42.55","","31.28","","2"
"net838","OK","1.1476839999999984","0.19991652746247182","51.5555","32.668","0.4789999999999992","2.396000000000001","5.75","51.795","51.316","33.866","31.47","0","4.100000000000001","4.100000000000001","4.100000000000001","3.7536","1","0","0","0","1","0","0","2.875","0","0","0","0","0","2","_301d03d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_301d03d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","4.100000000000001","1","4.100000000000001","4.100000000000001","4.100000000000001","52.21","31.28","52.21","31.28","0","0","0","1","52.21","","31.28","","2"
"net839","OK","0.9296479999999958","0.16193656086730443","48.769000000000005","32.668","0.3879999999999981","2.396000000000001","5.567999999999998","48.963","48.575","33.866","31.47","0","3.1799999999999997","3.1799999999999997","3.1799999999999997","3.7536","1","0","0","0","1","0","0","2.783999999999999","0","0","0","0","0","2","_a81d03d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_a81d03d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","3.1799999999999997","1","3.1799999999999997","3.1799999999999997","3.1799999999999997","48.99","31.28","48.99","31.28","0","0","0","1","48.99","","31.28","","2"
"net840","OK","1.180683999999994","0.1275057508618115","46.929","29.8915","0.3879999999999981","3.0429999999999993","6.861999999999995","47.123","46.735","31.413","28.37","0","3.1800000000000033","3.1800000000000033","3.1800000000000033","3.7536","1","0","0","0","1","0","0","3.4309999999999974","0","0","0","0","0","2","_201e03d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_201e03d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","3.1800000000000033","1","3.1800000000000033","3.1800000000000033","3.1800000000000033","47.15","28.56","47.15","28.56","0","0","0","1","47.15","","28.56","","2"
"net841","OK","2.0342040000000097","0.35434056746480086","45.7605","32.668","0.8490000000000038","2.396000000000001","6.490000000000009","46.185","45.336","33.866","31.47","0","3.6400000000000006","3.6400000000000006","3.6400000000000006","3.7536","1","0","0","0","1","0","0","3.2450000000000045","0","0","0","0","0","2","_981e03d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_981e03d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","3.6400000000000006","1","3.6400000000000006","3.6400000000000006","3.6400000000000006","45.77","31.28","45.77","31.28","0","0","0","1","45.77","","31.28","","2"
"net842","OK","0.07324799999999657","23.357142440052115","42.32899999999999","33.838","1.3079999999999998","0.055999999999997385","2.7279999999999944","42.983","41.675","33.866","33.81","0","1.3799999999999955","1.3799999999999955","1.3799999999999955","3.7536","1","0","0","0","1","0","0","1.3639999999999972","0","0","0","0","0","2","_101f03d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_101f03d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","1.3799999999999955","1","1.3799999999999955","1.3799999999999955","1.3799999999999955","42.09","34.0","42.09","34.0","0","1","0","0","42.09","","34.0","","2"
"net843","OK","2.3792860000000022","0.08211034737467761","40.903999999999996","34.161500000000004","0.44200000000000017","5.383000000000003","11.650000000000006","41.125","40.683","36.853","31.47","0","5.899999999999999","5.899999999999999","5.899999999999999","3.7536","1","0","0","0","1","0","0","5.825000000000003","0","0","0","0","0","2","_881f03d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_881f03d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","5.899999999999999","1","5.899999999999999","5.899999999999999","5.899999999999999","40.71","31.28","40.71","31.28","0","0","1","0","40.71","","31.28","","2"
"net844","OK","6.443136000000004","1.121401751722401","5.759","32.6115","2.6879999999999997","2.397000000000002","10.170000000000003","7.103","4.415","33.81","31.413","0","5.479999999999999","5.479999999999999","5.479999999999999","3.7536","1","0","0","0","1","0","0","5.085000000000002","0","0","0","0","0","2","_002003d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_002003d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","5.479999999999999","1","5.479999999999999","5.479999999999999","5.479999999999999","4.83","34.0","4.83","34.0","0","1","0","0","4.83","","34.0","","2"
"net845","OK","2.5804639999999988","0.2786723627082904","5.2989999999999995","29.8915","0.8479999999999999","3.0429999999999993","7.781999999999998","5.723","4.875","31.413","28.37","0","3.6400000000000023","3.6400000000000023","3.6400000000000023","3.7536","1","0","0","0","1","0","0","3.890999999999999","0","0","0","0","0","2","_782003d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_782003d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","3.6400000000000023","1","3.6400000000000023","3.6400000000000023","3.6400000000000023","5.29","28.56","5.29","28.56","0","0","1","0","5.29","","28.56","","2"
"net846","OK","0.15562399999999277","49.62499911384163","8.5455","28.398","2.779000000000001","0.055999999999997385","5.669999999999996","9.935","7.156","28.426","28.37","0","3.6799999999999997","3.6799999999999997","3.6799999999999997","3.7536","1","0","0","0","1","0","0","2.834999999999998","0","0","0","0","0","2","_f02003d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_f02003d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","3.6799999999999997","1","3.6799999999999997","3.6799999999999997","3.6799999999999997","10.35","28.56","10.35","28.56","1","0","0","0","10.35","","28.56","","2"
"net847","OK","2.161191999999998","0.3764607677894576","8.014","27.228","0.9020000000000001","2.3959999999999972","6.595999999999995","8.465","7.563","28.426","26.03","0","2.719999999999999","2.719999999999999","2.719999999999999","3.7536","1","0","0","0","1","0","0","3.2979999999999974","0","0","0","0","0","2","_682103d92e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_682103d92e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","2.719999999999999","1","2.719999999999999","2.719999999999999","2.719999999999999","8.05","25.84","8.05","25.84","0","0","0","1","8.05","","25.84","","2"
"net848","OK","0.057817000000000375","0.006243838315398059","5.7855","35.331500000000005","0.019000000000000128","3.0429999999999993","6.123999999999999","5.795","5.776","36.853","33.81","0","3.639999999999999","3.639999999999999","3.639999999999999","3.7536","1","0","0","0","1","0","0","3.0619999999999994","0","0","0","0","0","2","_202bf5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_202bf5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","3.639999999999999","1","3.639999999999999","3.639999999999999","3.639999999999999","6.21","34.0","6.21","34.0","0","0","0","1","6.21","","34.0","","2"
"net849","OK","5.340515999999996","0.9294952019484797","5.989","59.811499999999995","2.2279999999999998","2.3969999999999985","9.249999999999996","7.103","4.875","61.01","58.613","0","5.020000000000006","5.020000000000006","5.020000000000006","3.7536","1","0","0","0","1","0","0","4.624999999999998","0","0","0","0","0","2","_982bf5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_982bf5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","5.020000000000006","1","5.020000000000006","5.020000000000006","5.020000000000006","5.29","61.2","5.29","61.2","0","1","0","0","5.29","","61.2","","2"
"net850","OK","0.02724600000000102","8.38596476515819","5.484","58.6415","0.47799999999999976","0.05700000000000216","1.0700000000000038","5.723","5.245","58.67","58.613","0","1.38","1.38","1.38","3.7536","1","0","0","0","1","0","0","0.5350000000000019","0","0","0","0","0","2","_102cf5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_102cf5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","1.38","1","1.38","1.38","1.38","4.83","58.48","4.83","58.48","0","0","1","0","4.83","","58.48","","2"
"net851","OK","15.273384000000005","0.5056404657013025","9.9255","63.757999999999996","2.779","5.496000000000002","16.550000000000004","11.315","8.536","66.506","61.01","0","9.119999999999997","9.119999999999997","9.119999999999997","3.7536","1","0","0","0","1","0","0","8.275000000000002","0","0","0","0","0","2","_882cf5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_882cf5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","9.119999999999997","1","9.119999999999997","9.119999999999997","9.119999999999997","11.73","61.2","11.73","61.2","0","0","0","1","11.73","","61.2","","2"
"net852","OK","0.07455600000000281","22.947368018466356","9.209","64.0815","1.3079999999999998","0.05700000000000216","2.730000000000004","9.863","8.555","64.11","64.053","0","1.379999999999999","1.379999999999999","1.379999999999999","3.7536","1","0","0","0","1","0","0","1.365000000000002","0","0","0","0","0","2","_002df5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_002df5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","1.379999999999999","1","1.379999999999999","1.379999999999999","1.379999999999999","8.97","63.92","8.97","63.92","0","0","1","0","8.97","","63.92","","2"
"net853","OK","0.026823999999998804","8.553571275829501","10.6155","39.278","0.479000000000001","0.055999999999997385","1.0699999999999967","10.855","10.376","39.306","39.25","0","1.379999999999999","1.379999999999999","1.379999999999999","3.7536","1","0","0","0","1","0","0","0.5349999999999984","0","0","0","0","0","2","_782df5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_782df5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","1.379999999999999","1","1.379999999999999","1.379999999999999","1.379999999999999","11.27","39.44","11.27","39.44","1","0","0","0","11.27","","39.44","","2"
"net854","OK","0.929648","0.16193656086730518","7.829","38.108","0.3879999999999999","2.396000000000001","5.568000000000001","8.023","7.635","39.306","36.91","0","3.179999999999998","3.179999999999998","3.179999999999998","3.7536","1","0","0","0","1","0","0","2.7840000000000007","0","0","0","0","0","2","_f02df5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_f02df5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","3.179999999999998","1","3.179999999999998","3.179999999999998","3.179999999999998","8.05","36.72","8.05","36.72","0","0","0","1","8.05","","36.72","","2"
"net855","OK","2.132448","0.07059679765818831","6.449","41.998000000000005","0.3879999999999999","5.496000000000002","11.768000000000004","6.643","6.255","44.746","39.25","0","5.900000000000005","5.900000000000005","5.900000000000005","3.7536","1","0","0","0","1","0","0","5.884000000000002","0","0","0","0","0","2","_682ef5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_682ef5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","5.900000000000005","1","5.900000000000005","5.900000000000005","5.900000000000005","6.67","39.44","6.67","39.44","0","0","0","1","6.67","","39.44","","2"
"net856","OK","19.42186399999998","0.6702582201987264","5.759","45.0415","3.6079999999999997","5.382999999999996","17.981999999999992","7.563","3.955","47.733","42.35","0","9.120000000000005","9.120000000000005","9.120000000000005","3.7536","1","0","0","0","1","0","0","8.990999999999996","0","0","0","0","0","2","_e02ef5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_e02ef5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","9.120000000000005","1","9.120000000000005","9.120000000000005","9.120000000000005","4.37","42.16","4.37","42.16","0","0","1","0","4.37","","42.16","","2"
"net857","OK","1.1806839999999994","0.1275057508618121","4.149","51.6515","0.3879999999999999","3.0429999999999993","6.861999999999998","4.343","3.955","53.173","50.13","0","3.179999999999999","3.179999999999999","3.179999999999999","3.7536","1","0","0","0","1","0","0","3.430999999999999","0","0","0","0","0","2","_582ff5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_582ff5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","3.179999999999999","1","3.179999999999999","3.179999999999999","3.179999999999999","4.37","50.32","4.37","50.32","0","0","0","1","4.37","","50.32","","2"
"net858","OK","1.1806839999999994","0.1275057508618121","5.529","51.6515","0.3879999999999999","3.0429999999999993","6.861999999999998","5.723","5.335","53.173","50.13","0","3.179999999999999","3.179999999999999","3.179999999999999","3.7536","1","0","0","0","1","0","0","3.430999999999999","0","0","0","0","0","2","_d02ff5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_d02ff5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","3.179999999999999","1","3.179999999999999","3.179999999999999","3.179999999999999","5.75","50.32","5.75","50.32","0","0","0","1","5.75","","50.32","","2"
"net859","OK","43.07764800000002","1.4261280928991755","10.084","58.318","7.838","5.496000000000002","26.668000000000006","14.003","6.165","61.066","55.57","0","14.180000000000005","14.180000000000005","14.180000000000005","3.7536","1","0","0","0","1","0","0","13.334000000000003","0","0","0","0","0","2","_4830f5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_4830f5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","14.180000000000005","1","14.180000000000005","14.180000000000005","14.180000000000005","5.75","55.76","5.75","55.76","0","0","1","0","5.75","","55.76","","2"
"net860","OK","0.929648","0.16193656086730518","5.989","65.30799999999999","0.3879999999999999","2.396000000000001","5.568000000000001","6.183","5.795","66.506","64.11","0","3.179999999999999","3.179999999999999","3.179999999999999","3.7536","1","0","0","0","1","0","0","2.7840000000000007","0","0","0","0","0","2","_c030f5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_c030f5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","3.179999999999999","1","3.179999999999999","3.179999999999999","3.179999999999999","6.21","63.92","6.21","63.92","0","0","0","1","6.21","","63.92","","2"
"net861","OK","0.07324799999999657","23.357142440052115","4.609","71.918","1.3079999999999998","0.055999999999997385","2.7279999999999944","5.263","3.955","71.946","71.89","0","1.38","1.38","1.38","3.7536","1","0","0","0","1","0","0","1.3639999999999972","0","0","0","0","0","2","_3831f5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_3831f5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","1.38","1","1.38","1.38","1.38","4.37","72.08","4.37","72.08","0","1","0","0","4.37","","72.08","","2"
"net862","OK","0.027302999999994283","8.403508624501642","9.6955","74.9615","0.479000000000001","0.05699999999998795","1.0719999999999779","9.935","9.456","74.99","74.933","0","1.379999999999999","1.379999999999999","1.379999999999999","3.7536","1","0","0","0","1","0","0","0.5359999999999889","0","0","0","0","0","2","_b031f5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_b031f5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","1.379999999999999","1","1.379999999999999","1.379999999999999","1.379999999999999","10.35","74.8","10.35","74.8","0","0","0","1","10.35","","74.8","","2"
"net863","OK","0.1532159999999676","47.157893909520595","5.759","74.9615","2.6879999999999997","0.05699999999998795","5.489999999999975","7.103","4.415","74.99","74.933","0","2.76","2.76","2.76","3.7536","1","0","0","0","1","0","0","2.7449999999999877","0","0","0","0","0","2","_2832f5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_2832f5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","2.76","1","2.76","2.76","2.76","4.83","74.8","4.83","74.8","0","0","1","0","4.83","","74.8","","2"
"net864","OK","103.770924","0.8858911576378183","9.669","53.201499999999996","9.588","10.823","40.822","14.463","4.875","58.613","47.79","0","20.539999999999996","20.539999999999996","20.539999999999996","3.7536","1","0","0","0","1","0","0","20.411","0","0","0","0","0","2","_a032f5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_a032f5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","20.539999999999996","1","20.539999999999996","20.539999999999996","20.539999999999996","5.29","47.6","5.29","47.6","0","0","1","0","5.29","","47.6","","2"
"net865","OK","2.1328359999999993","0.07058395487164197","4.149","66.8015","0.3879999999999999","5.497","11.77","4.343","3.955","69.55","64.053","0","5.899999999999998","5.899999999999998","5.899999999999998","3.7536","1","0","0","0","1","0","0","5.885","0","0","0","0","0","2","_1833f5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_1833f5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","5.899999999999998","1","5.899999999999998","5.899999999999998","5.899999999999998","4.37","69.36","4.37","69.36","1","0","0","0","4.37","","69.36","","2"
"net866","OK","19.38723599999998","2.092312745698979","11.2605","62.588","6.369","3.043999999999997","18.825999999999993","14.445","8.076","64.11","61.066","0","9.159999999999998","9.159999999999998","9.159999999999998","3.7536","1","0","0","0","1","0","0","9.412999999999997","0","0","0","0","0","2","_9033f5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_9033f5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","9.159999999999998","1","9.159999999999998","9.159999999999998","9.159999999999998","14.03","63.92","14.03","63.92","1","0","0","0","14.03","","63.92","","2"
"net867","OK","3.981551999999998","0.42969776595607895","7.829000000000001","62.588","1.3080000000000007","3.043999999999997","8.703999999999995","8.483","7.175","64.11","61.066","0","4.1","4.1","4.1","3.7536","1","0","0","0","1","0","0","4.351999999999998","0","0","0","0","0","2","_0834f5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_0834f5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","4.1","1","4.1","4.1","4.1","7.59","63.92","7.59","63.92","0","1","0","0","7.59","","63.92","","2"
"net868","OK","9.746928000000002","1.6978297154850452","10.588999999999999","59.868","4.068","2.396000000000001","12.928","12.623","8.555","61.066","58.67","0","6.860000000000005","6.860000000000005","6.860000000000005","3.7536","1","0","0","0","1","0","0","6.464","0","0","0","0","0","2","_8034f5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_8034f5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","6.860000000000005","1","6.860000000000005","6.860000000000005","6.860000000000005","8.97","58.48","8.97","58.48","0","0","1","0","8.97","","58.48","","2"
"net869","OK","9.585556000000015","1.0344940863881416","11.0305","57.147999999999996","3.149000000000001","3.044000000000004","12.38600000000001","12.605","9.456","58.67","55.626","0","5.939999999999998","5.939999999999998","5.939999999999998","3.7536","1","0","0","0","1","0","0","6.193000000000005","0","0","0","0","0","2","_f834f5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_f834f5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","5.939999999999998","1","5.939999999999998","5.939999999999998","5.939999999999998","12.19","58.48","12.19","58.48","1","0","0","0","12.19","","58.48","","2"
"net870","OK","19.387236000000026","2.0923127456989743","10.8005","57.147999999999996","6.369","3.044000000000004","18.826000000000008","13.985","7.616","58.67","55.626","0","9.16","9.16","9.16","3.7536","1","0","0","0","1","0","0","9.413000000000004","0","0","0","0","0","2","_7035f5d82e5a0000_p_Net","1","1","0","1","0","0","0","0","0","0","1","_7035f5d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","9.16","1","9.16","9.16","9.16","13.57","58.48","13.57","58.48","1","0","0","0","13.57","","58.48","","2"
